Rank,PlayerID,Name,Team,ByeWeek,Age,Position,PositionRank,Week1ADP,Week2ADP,Week3ADP,HighestADP,LowestADP,AverageDraftPosition
1906,22486,Aaron Patrick,JAX,11,29,DE,DL352,1854,1854,1854,1854,1854,1854
1907,22489,Innis Gaines,GB,13,23,S,DB418,1855,1855,1855,1855,1855,1855
1908,22500,Jamie Newman,PHI,null,24,QB,QB113,null,null,null,null,null,1856
1909,22511,Quintin Morris,BUF,7,23,TE,TE158,null,null,null,null,null,1857
1910,22513,Tony Poljan,BAL,8,25,TE,TE159,null,null,null,null,null,1858
1911,22518,Matt Bushman,LV,12,26,TE,TE160,null,null,null,null,null,1859
1912,22519,Nick Eubanks,PHI,10,25,TE,TE161,1860,1860,1860,1860,1860,1860
1913,22528,Brenden Knox,DAL,null,23,RB,RB197,1861,1861,1861,1861,1861,1861
1914,22536,C.J. Marable,CHI,null,25,RB,RB198,1862,1862,1862,1862,1862,1862
1915,22537,Trey Ragas,LV,8,25,RB,RB199,null,null,null,null,null,1863
1916,22545,Rakeem Boyd,DET,null,24,RB,RB200,null,null,null,null,null,1864
1917,22557,Javian Hawkins,TEN,11,22,RB,RB201,null,null,null,null,null,1865
1918,22601,Jonathan Adams,DET,null,23,WR,WR306,null,null,null,null,null,1866
1919,22607,Sage Surratt,DET,null,24,WR,WR307,1867,1867,1867,1867,1867,1867
1920,22611,Tamorrion Terry,SEA,null,24,WR,WR308,null,null,null,null,null,1868
1921,22617,Marlon Williams,HOU,null,22,WR,WR309,null,null,null,null,null,1869
1922,22631,Blake Proehl,MIN,null,23,WR,WR310,1870,1870,1870,1870,1870,1870
1923,22633,Isaiah McKoy,PIT,null,22,WR,WR311,1871,1871,1871,1871,1871,1871
1924,22638,Dillon Stoner,LV,8,24,WR,WR312,null,null,null,null,null,1872
1925,22649,Dedrick Mills,DET,null,25,RB,RB202,1873,1873,1873,1873,1873,1873
1926,22652,Josh Johnson,SEA,9,24,RB,RB203,null,null,null,null,null,1874
1927,22665,Pro Wells,CIN,null,21,TE,TE162,1875,1875,1875,1875,1875,1875
1928,22674,Deon Jackson,IND,14,23,RB,RB204,null,null,null,null,null,1876
1929,22687,Trevon Grimes,PHI,null,null,WR,WR313,null,null,null,null,null,1877
1930,22688,Tre'Von Moehrig,LV,8,22,S,DB419,1878,1878,1878,1878,1878,1878
1931,22689,Kwity Paye,IND,14,23,DE,DL353,1879,1879,1879,1879,1879,1879
1932,22692,Pat Surtain II,DEN,11,22,CB,DB420,1880,1880,1880,1880,1880,1880
1933,22693,Caleb Farley,TEN,13,23,DB,DB421,1881,1881,1881,1881,1881,1881
1934,22694,Jaycee Horn,CAR,13,22,CB,DB422,1882,1882,1882,1882,1882,1882
1935,22695,Micah Parsons,DAL,7,22,LB,LB287,1883,1883,1883,1883,1883,1883
1936,22696,Jeremiah Owusu-Koramoah,CLE,13,22,LB,LB288,1884,1884,1884,1884,1884,1884
1937,22697,Zaven Collins,ARI,12,22,ILB,LB289,1885,1885,1885,1885,1885,1885
1938,22698,Greg Rousseau,BUF,7,22,DE,DL354,1886,1886,1886,1886,1886,1886
1939,22699,Jaelan Phillips,MIA,14,22,LB,LB290,1887,1887,1887,1887,1887,1887
1940,22701,Darius Clark,CAR,null,25,RB,RB205,1888,1888,1888,1888,1888,1888
1941,22704,Paulson Adebo,NO,6,22,CB,DB423,1889,1889,1889,1889,1889,1889
1942,22709,Christian Barmore,NE,14,22,DT,DL355,1890,1890,1890,1890,1890,1890
1943,22710,Derrick Barnes,DET,9,22,LB,LB291,1891,1891,1891,1891,1891,1891
1944,22712,Joshuah Bledsoe,NE,14,25,S,DB424,1892,1892,1892,1892,1892,1892
1945,22713,Quinton Bohanna,DAL,7,23,DT,DL356,1893,1893,1893,1893,1893,1893
1946,22714,Nick Bolton,KC,12,22,LB,LB292,1894,1894,1894,1894,1894,1894
1947,22715,Tuf Borland,MIN,7,26,LB,LB293,1895,1895,1895,1895,1895,1895
1948,22717,Jose Borregales,TB,9,24,K,K48,null,null,null,null,null,1896
1949,22720,K.J. Britt,TB,9,22,ILB,LB294,1897,1897,1897,1897,1897,1897
1950,22721,Bobby Brown III,LAR,11,21,DL,DL357,null,null,null,null,null,1898
1951,22723,Earnest Brown IV,LAR,11,23,DL,DL358,null,null,null,null,null,1899
1952,22727,Baron Browning,DEN,11,23,LB,LB295,1900,1900,1900,1900,1900,1900
1953,22728,Lorenzo Burns,ARI,null,24,CB,DB425,1901,1901,1901,1901,1901,1901
1954,22729,Camryn Bynum,MIN,7,23,S,DB426,1902,1902,1902,1902,1902,1902
1955,22731,Tyson Campbell,JAX,7,22,CB,DB427,1903,1903,1903,1903,1903,1903
1956,22733,Nahshon Wright,DAL,7,23,CB,DB428,1904,1904,1904,1904,1904,1904
1957,22735,Michael Carter II,NYJ,6,23,CB,DB429,1905,1905,1905,1905,1905,1905
1958,22739,Marco Wilson,ARI,12,23,CB,DB430,1906,1906,1906,1906,1906,1906
1959,22740,Andre Cisco,JAX,7,22,S,DB431,1907,1907,1907,1907,1907,1907
1960,22741,Trill Williams,MIA,14,22,CB,DB432,1908,1908,1908,1908,1908,1908
1961,22742,Rodarius Williams,NYG,10,25,CB,DB433,1909,1909,1909,1909,1909,1909
1962,22744,Milton Williams,PHI,14,23,DE,DL359,1910,1910,1910,1910,1910,1910
1963,22745,Rachad Wildgoose,BUF,6,21,CB,DB434,1911,1911,1911,1911,1911,1911
1964,22746,Jonathon Cooper,DEN,11,24,OLB,LB296,1912,1912,1912,1912,1912,1912
1965,22748,Chris Wilcox,TB,14,24,CB,DB435,1913,1913,1913,1913,1913,1913
1966,22749,Jabril Cox,DAL,7,24,LB,LB297,1914,1914,1914,1914,1914,1914
1967,22750,James Wiggins,ARI,12,25,S,DB436,1915,1915,1915,1915,1915,1915
1968,22753,Pete Werner,NO,6,22,LB,LB298,1916,1916,1916,1916,1916,1916
1969,22755,DJ Daniel,JAX,null,23,CB,DB437,1917,1917,1917,1917,1917,1917
1970,22756,Mark Webb Jr.,LAC,7,23,DB,DB438,1918,1918,1918,1918,1918,1918
1971,22758,Rashad Weaver,TEN,13,24,LB,LB299,1919,1919,1919,1919,1919,1919
1972,22759,Jamin Davis,WAS,9,23,LB,LB300,1920,1920,1920,1920,1920,1920
1973,22760,Ar'Darius Washington,BAL,8,22,S,DB439,1921,1921,1921,1921,1921,1921
1974,22761,Garret Wallow,HOU,10,23,LB,LB301,1922,1922,1922,1922,1922,1922
1975,22762,Shawn Davis,IND,13,23,S,DB440,1923,1923,1923,1923,1923,1923
1976,22763,Shaun Wade,NE,14,23,CB,DB441,1924,1924,1924,1924,1924,1924
1977,22765,Kary Vincent Jr.,DEN,14,23,CB,DB442,1925,1925,1925,1925,1925,1925
1978,22767,Divine Deablo,LV,8,23,LB,LB302,1926,1926,1926,1926,1926,1926
1979,22770,Christian Uphoff,GB,null,24,S,DB443,1927,1927,1927,1927,1927,1927
1980,22771,Jaylen Twyman,MIN,7,22,DT,DL360,1928,1928,1928,1928,1928,1928
1981,22772,Payton Turner,NO,6,23,DE,DL361,1929,1929,1929,1929,1929,1929
1982,22773,Marlon Tuipulotu,PHI,14,22,DT,DL362,1930,1930,1930,1930,1930,1930
1983,22774,Jay Tufele,JAX,7,22,DT,DL363,1931,1931,1931,1931,1931,1931
1984,22775,Joe Tryon-Shoyinka,TB,9,23,OLB,LB303,1932,1932,1932,1932,1932,1932
1985,22778,Khyiris Tonga,CHI,10,25,DL,DL364,1933,1933,1933,1933,1933,1933
1986,22779,Shaka Toney,WAS,9,24,DE,DL365,1934,1934,1934,1934,1934,1934
1987,22780,Tommy Togiai,CLE,13,22,DT,DL366,1935,1935,1935,1935,1935,1935
1988,22782,Ambry Thomas,SF,6,22,CB,DB444,1936,1936,1936,1936,1936,1936
1989,22783,Keith Taylor Jr.,CAR,13,23,CB,DB445,1937,1937,1937,1937,1937,1937
1990,22784,Chazz Surratt,MIN,7,25,LB,LB304,1938,1938,1938,1938,1938,1938
1991,22785,Grant Stuard,TB,9,23,ILB,LB305,1939,1939,1939,1939,1939,1939
1992,22786,Eric Stokes,GB,13,23,CB,DB446,1940,1940,1940,1940,1940,1940
1993,22787,Benjamin St-Juste,WAS,9,24,CB,DB447,1941,1941,1941,1941,1941,1941
1994,22788,Victor Dimukeje,ARI,12,22,OLB,LB306,1942,1942,1942,1942,1942,1942
1995,22792,JaCoby Stevens,PHI,14,23,LB,LB307,1943,1943,1943,1943,1943,1943
1996,22793,Caden Sterns,DEN,11,22,S,DB448,1944,1944,1944,1944,1944,1944
1997,22795,Marquiss Spencer,DEN,11,24,DE,DL367,1945,1945,1945,1945,1945,1945
1998,22796,Charles Snowden,CHI,10,24,LB,LB308,1946,1946,1946,1946,1946,1946
1999,22798,Jordan Smith,JAX,7,24,DE,DL368,1947,1947,1947,1947,1947,1947
2000,22803,T.J. Slaton,GB,13,24,DL,DL369,1948,1948,1948,1948,1948,1948
2001,22804,Jamien Sherwood,NYJ,6,22,LB,LB309,1949,1949,1949,1949,1949,1949
2002,22806,Tyler Shelvin,CIN,10,23,DT,DL370,null,null,null,null,null,1950
2003,22807,Asante Samuel Jr.,LAC,7,22,CB,DB449,1951,1951,1951,1951,1951,1951
2004,22808,Brandin Echols,NYJ,6,24,CB,DB450,1952,1952,1952,1952,1952,1952
2005,22810,Austin Faoliu,DAL,7,23,DT,DL371,1953,1953,1953,1953,1953,1953
2006,22811,Tony Fields II,CLE,13,22,LB,LB310,1954,1954,1954,1954,1954,1954
2007,22812,Paddy Fisher,CAR,null,24,LB,LB311,1955,1955,1955,1955,1955,1955
2008,22818,Mark Gilbert,PIT,9,24,CB,DB451,1956,1956,1956,1956,1956,1956
2009,22819,Tyree Gillespie,LV,8,23,S,DB452,1957,1957,1957,1957,1957,1957
2010,22820,Chauncey Golston,DAL,7,24,DE,DL372,1958,1958,1958,1958,1958,1958
2011,22821,Thomas Graham Jr.,CHI,10,22,CB,DB453,1959,1959,1959,1959,1959,1959
2012,22824,Richie Grant,ATL,6,24,S,DB454,1960,1960,1960,1960,1960,1960
2013,22827,Olaijah Griffin,BUF,7,23,CB,DB455,1961,1961,1961,1961,1961,1961
2014,22829,Darren Hall,ATL,6,22,CB,DB456,1962,1962,1962,1962,1962,1962
2015,22831,Blake Haubeil,TEN,null,23,K,K49,1963,1963,1963,1963,1963,1963
2016,22832,Daelin Hayes,BAL,8,23,LB,LB312,1964,1964,1964,1964,1964,1964
2017,22835,Cam Sample,CIN,10,22,DE,DL373,null,null,null,null,null,1965
2018,22836,Justin Hilliard,NYG,10,25,OLB,LB313,1966,1966,1966,1966,1966,1966
2019,22838,Chris Rumph II,LAC,7,23,OLB,LB314,1967,1967,1967,1967,1967,1967
2020,22841,Jevon Holland,MIA,14,22,S,DB457,1968,1968,1968,1968,1968,1968
2021,22842,Wyatt Hubert,CIN,10,23,DE,DL374,null,null,null,null,null,1969
2022,22844,Talanoa Hufanga,SF,6,23,S,DB458,1970,1970,1970,1970,1970,1970
2023,22848,Robert Rochell,LAR,11,24,DB,DB459,null,null,null,null,null,1971
2024,22850,Quincy Roche,NYG,10,24,LB,LB315,1972,1972,1972,1972,1972,1972
2025,22851,Tarron Jackson,PHI,14,23,DE,DL375,1973,1973,1973,1973,1973,1973
2026,22854,Aaron Robinson,NYG,10,23,CB,DB460,1974,1974,1974,1974,1974,1974
2027,22855,Monty Rice,TEN,13,23,LB,LB316,1975,1975,1975,1975,1975,1975
2028,22856,Hamilcar Rashed Jr.,NYJ,6,24,DL,DL376,1976,1976,1976,1976,1976,1976
2029,22859,Ronnie Perkins,NE,14,22,LB,LB317,1977,1977,1977,1977,1977,1977
2030,22861,Buddy Johnson,PIT,7,23,LB,LB318,1978,1978,1978,1978,1978,1978
2031,22862,Jamar Johnson,DEN,11,22,S,DB461,1979,1979,1979,1979,1979,1979
2032,22863,Riley Patterson,MIN,9,23,K,K50,null,null,null,null,null,1980
2033,22864,Patrick Johnson,PHI,14,23,OLB,LB319,1981,1981,1981,1981,1981,1981
2034,22865,Ernest Jones,LAR,11,22,LB,LB320,null,null,null,null,null,1982
2035,22866,Naquan Jones,TEN,13,24,DT,DL377,1983,1983,1983,1983,1983,1983
2036,22867,Odafe Oweh,BAL,8,23,OLB,LB321,1984,1984,1984,1984,1984,1984
2037,22869,Levi Onwuzurike,DET,9,24,DE,DL378,1985,1985,1985,1985,1985,1985
2038,22870,Azeez Ojulari,NYG,10,21,LB,LB322,1986,1986,1986,1986,1986,1986
2039,22872,Amen Ogbongbemiga,LAC,7,23,ILB,LB323,1987,1987,1987,1987,1987,1987
2040,22873,Osa Odighizuwa,DAL,7,23,DT,DL379,1988,1988,1988,1988,1988,1988
2041,22874,Dayo Odeyingbo,IND,14,22,DE,DL380,1989,1989,1989,1989,1989,1989
2042,22875,Tre Norwood,PIT,7,23,S,DB462,1990,1990,1990,1990,1990,1990
2043,22876,Daviyon Nixon,CAR,13,23,DT,DL381,1991,1991,1991,1991,1991,1991
2044,22877,Greg Newsome II,CLE,13,21,CB,DB463,1992,1992,1992,1992,1992,1992
2045,22879,Hamsah Nasirildeen,NYJ,6,23,LB,LB324,1993,1993,1993,1993,1993,1993
2046,22881,Israel Mukuamu,DAL,7,22,CB,DB464,1994,1994,1994,1994,1994,1994
2047,22882,Dylan Moses,JAX,null,23,LB,LB325,1995,1995,1995,1995,1995,1995
2048,22887,Elijah Molden,TEN,13,23,CB,DB465,1996,1996,1996,1996,1996,1996
2049,22889,Forrest Merrill,LAC,7,25,DL,DL382,1997,1997,1997,1997,1997,1997
2050,22890,Patrick Jones II,MIN,7,23,DE,DL383,1998,1998,1998,1998,1998,1998
2051,22895,Joshua Kaindoh,KC,12,23,DE,DL384,1999,1999,1999,1999,1999,1999
2052,22896,Malcolm Koonce,LV,8,23,DE,DL385,2000,2000,2000,2000,2000,2000
2053,22898,Richard LeCounte III,CLE,13,23,S,DB466,2001,2001,2001,2001,2001,2001
2054,22899,Deommodore Lenoir,SF,6,22,CB,DB467,2002,2002,2002,2002,2002,2002
2055,22901,Jonathan Marshall,NYJ,6,24,DT,DL386,2003,2003,2003,2003,2003,2003
2056,22902,Ben Mason,BAL,8,22,FB,RB206,2004,2004,2004,2004,2004,2004
2057,22904,Isaiah McDuffie,GB,13,22,LB,LB326,2005,2005,2005,2005,2005,2005
2058,22905,Cameron McGrone,NE,14,21,LB,LB327,2006,2006,2006,2006,2006,2006
2059,22906,Alim McNeill,DET,9,21,DT,DL387,2007,2007,2007,2007,2007,2007
2060,22907,Zech McPhearson,PHI,14,23,CB,DB468,2008,2008,2008,2008,2008,2008
2061,22910,Ifeatu Melifonwu,DET,9,23,DB,DB469,2009,2009,2009,2009,2009,2009
2062,22914,J.T. Ibe,CAR,null,25,S,DB470,null,null,null,null,null,2010
2063,22918,Boogie Basham,BUF,7,24,DE,DL388,2011,2011,2011,2011,2011,2011
2064,22920,Isaiahh Loudermilk,PIT,7,24,DE,DL389,2012,2012,2012,2012,2012,2012
2065,22921,Nate Hobbs,LV,8,22,CB,DB471,2013,2013,2013,2013,2013,2013
2066,22922,Jason Pinnock,NYJ,6,22,CB,DB472,2014,2014,2014,2014,2014,2014
2067,22923,Shemar Jean-Charles,GB,13,23,CB,DB473,2015,2015,2015,2015,2015,2015
2068,22924,Adetokunbo Ogundeji,ATL,6,23,OLB,LB328,2016,2016,2016,2016,2016,2016
2069,22925,Avery Williams,ATL,6,23,CB,DB474,2017,2017,2017,2017,2017,2017
2070,22926,Nick Niemann,LAC,7,24,LB,LB329,2018,2018,2018,2018,2018,2018
2071,22928,Roy Lopez,HOU,10,24,DL,DL390,2019,2019,2019,2019,2019,2019
2072,22929,Tay Gowan,ARI,14,24,CB,DB475,2020,2020,2020,2020,2020,2020
2073,22932,Phil Hoskins,CAR,13,25,DT,DL391,2021,2021,2021,2021,2021,2021
2074,22934,Chris Garrett,LAR,11,23,OLB,LB330,null,null,null,null,null,2022
2075,22936,Marcus Murphy,ATL,null,23,S,DB476,2023,2023,2023,2023,2023,2023
2076,22937,JR Pace,ATL,null,23,S,DB477,2024,2024,2024,2024,2024,2024
2077,22938,Augustus Contressa,TB,null,null,S,DB478,null,null,null,null,null,2025
2078,22941,Sam Kamara,CHI,10,24,LB,LB331,2026,2026,2026,2026,2026,2026
2079,22942,Caleb Johnson,CHI,10,23,LB,LB332,2027,2027,2027,2027,2027,2027
2080,22943,AJ Parker,DET,9,24,CB,DB479,2028,2028,2028,2028,2028,2028
2081,22945,Jack Heflin,GB,13,24,DL,DL392,2029,2029,2029,2029,2029,2029
2082,22948,Devon Key,KC,12,24,DB,DB480,2030,2030,2030,2030,2030,2030
2083,22949,Max Richardson,LV,null,24,LB,LB333,2031,2031,2031,2031,2031,2031
2084,22950,Kenny Randall,JAX,null,26,DT,DL393,2032,2032,2032,2032,2032,2032
2085,22951,Corey Straughter,JAX,null,23,CB,DB481,2033,2033,2033,2033,2033,2033
2086,22952,Lamont Wade,PIT,null,23,S,DB482,2034,2034,2034,2034,2034,2034
2087,22953,Calvin Bundage,PIT,null,24,LB,LB334,2035,2035,2035,2035,2035,2035
2088,22955,B.J. Emmons,LV,null,24,RB,RB207,2036,2036,2036,2036,2036,2036
2089,22956,Jon Rhattigan,SEA,9,23,LB,LB335,2037,2037,2037,2037,2037,2037
2090,22957,Leighton McCarthy,TB,null,25,LB,LB336,null,null,null,null,null,2038
2091,22960,Carlo Kemp,GB,null,24,DL,DL394,2039,2039,2039,2039,2039,2039
2092,22964,Ben DeLuca,LAC,7,24,DB,DB483,2040,2040,2040,2040,2040,2040
2093,22970,Josiah Bronson,NO,7,24,DT,DL395,2041,2041,2041,2041,2041,2041
2094,22974,Alani Pututau,ATL,null,27,DE,DL396,null,null,null,null,null,2042
2095,22979,Xavier Kelly,BAL,8,24,DT,DL397,2043,2043,2043,2043,2043,2043
2096,22981,Tariq Thompson,BUF,null,22,S,DB484,2044,2044,2044,2044,2044,2044
2097,22983,Nick McCloud,BUF,7,23,CB,DB485,2045,2045,2045,2045,2045,2045
2098,22987,Darius Hodge,CIN,14,23,DE,DL398,2046,2046,2046,2046,2046,2046
2099,22988,Andre Mintze,DEN,11,23,OLB,LB337,2047,2047,2047,2047,2047,2047
2100,22990,Donovan Stiner,PIT,7,23,S,DB486,2048,2048,2048,2048,2048,2048
2101,23001,Tyler Coyle,DAL,7,23,S,DB487,2049,2049,2049,2049,2049,2049
2102,23003,Curtis Robinson,DEN,6,23,ILB,LB338,2050,2050,2050,2050,2050,2050
2103,23006,Mac McCain III,PHI,14,24,CB,DB488,2051,2051,2051,2051,2051,2051
2104,23008,Raymond Johnson III,NYG,10,23,DE,DL399,2052,2052,2052,2052,2052,2052
2105,23009,Tavante Beckett,DET,9,24,LB,LB339,2053,2053,2053,2053,2053,2053
2106,23011,Jerry Jacobs,DET,9,24,CB,DB489,2054,2054,2054,2054,2054,2054
2107,23012,Isaiah Kaufusi,IND,null,26,LB,LB340,2055,2055,2055,2055,2055,2055
2108,23019,Elijah Sullivan,SF,null,24,LB,LB341,2056,2056,2056,2056,2056,2056
2109,23022,Dicaprio Bootle,KC,12,24,DB,DB490,2057,2057,2057,2057,2057,2057
2110,23023,Marlon Character,KC,null,25,DB,DB491,2058,2058,2058,2058,2058,2058
2111,23025,Shaq Smith,NO,null,25,LB,LB342,2059,2059,2059,2059,2059,2059
2112,23027,Eric Burrell,NO,null,24,S,DB492,2060,2060,2060,2060,2060,2060
2113,23033,JaQuan Bailey,PHI,null,24,DE,DL400,2061,2061,2061,2061,2061,2061
2114,23034,Michael Dwumfour,NYJ,10,24,DL,DL401,2062,2062,2062,2062,2062,2062
2115,23035,Brontae Harris,LAR,null,25,CB,DB493,2063,2063,2063,2063,2063,2063
2116,23036,Cam Murray,ARI,null,24,DT,DL402,2064,2064,2064,2064,2064,2064
2117,23042,Lawrence White IV,TB,null,23,S,DB494,2065,2065,2065,2065,2065,2065
2118,23043,Elijah Ponder,TB,9,24,OLB,LB343,2066,2066,2066,2066,2066,2066
2119,23049,Zac Dawe,ATL,null,26,DE,DL403,2067,2067,2067,2067,2067,2067
2120,23054,Daniel Archibong,CHI,7,24,DL,DL404,2068,2068,2068,2068,2068,2068
2121,23056,Dorian Etheridge,ATL,6,23,ILB,LB344,2069,2069,2069,2069,2069,2069
2122,23064,Aaron Donkor,SEA,9,27,LB,LB345,2070,2070,2070,2070,2070,2070
2123,23070,Zeandae Johnson,MIN,null,24,DT,DL405,2071,2071,2071,2071,2071,2071
2124,23071,Jordon Scott,MIN,null,23,DT,DL406,2072,2072,2072,2072,2072,2072
2125,23072,Milo Eifler,NYJ,9,24,LB,LB346,2073,2073,2073,2073,2073,2073
2126,23074,Brendon White,NYJ,null,null,CB,DB495,null,null,null,null,null,2074
2127,23077,Isaiah Dunn,NYJ,6,23,DB,DB496,2075,2075,2075,2075,2075,2075
2128,23083,Shaun Crawford,LV,null,24,CB,DB497,null,null,null,null,null,2076
2129,23087,Barrington Wade,DEN,11,24,ILB,LB347,2077,2077,2077,2077,2077,2077
2130,23094,Jovan Swann,BAL,null,24,DT,DL407,2078,2078,2078,2078,2078,2078
2131,23108,K.J. Sails,LAC,null,25,DB,DB498,2079,2079,2079,2079,2079,2079
